scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,15,838,19,19,8,0,0,71.929,68.615,25,1.1837,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,39,59
low,16,838,22,22,12,1,1,75.623,72.231,25,3.2268,unknown,regular,74,36,78,81,95,95,73,93,72,90,65,63,67,69,72,79,75,56,57,73,91,76,84,61,41,62
medium,17,838,22,22,26,6,5,69.929,66.577,25,1.0222,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,36,57
great,18,838,22,22,35,15,15,72.545,69.038,41,3.0132,unknown,regular,71,33,75,78,92,92,70,90,68,87,62,60,64,66,69,76,72,53,53,70,88,73,81,58,35,59
starter,19,838,20,20,34,2,4,71.628,68.231,25,2.4938,unknown,regular,70,33,74,77,91,91,69,89,68,86,62,59,63,65,68,75,71,52,52,69,87,72,80,57,36,58
bench,20,838,20,20,8,0,0,72.929,69.577,25,1.1837,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,54,55,70,88,73,81,59,39,60
low,21,838,23,23,12,1,1,76.623,73.192,25,3.2268,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,68,70,73,80,76,57,58,74,92,77,85,62,41,63
medium,22,838,23,23,26,6,5,70.929,67.538,25,1.0222,unknown,regular,69,31,73,76,90,90,68,88,67,85,61,59,63,65,67,74,70,52,53,68,86,71,79,57,36,58
great,23,838,23,23,35,15,15,73.545,70.0,25,3.0132,unknown,regular,72,34,76,79,93,93,71,91,69,88,63,61,65,67,70,77,73,54,54,71,89,74,82,59,35,60
starter,24,838,21,21,34,2,4,72.628,69.192,25,2.4938,unknown,regular,71,34,75,78,92,92,70,90,69,87,63,60,64,66,69,76,72,53,53,70,88,73,81,58,36,59
bench,25,838,21,21,8,0,0,73.929,70.538,25,1.1837,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,66,68,70,77,73,55,56,71,89,74,82,60,39,61
low,26,838,24,24,12,1,1,77.623,74.154,25,3.2268,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,58,59,75,93,78,86,63,41,64
medium,27,838,24,24,26,6,5,71.929,68.5,25,1.0222,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,36,59
great,28,838,24,24,35,15,15,74.545,70.962,25,3.0132,unknown,regular,73,35,77,80,94,94,72,92,70,89,64,62,66,68,71,78,74,55,55,72,90,75,83,60,35,61
starter,29,838,22,22,34,2,4,73.628,70.154,25,2.4938,unknown,regular,72,35,76,79,93,93,71,91,70,88,64,61,65,67,70,77,73,54,54,71,89,74,82,59,36,60
bench,30,838,22,22,8,0,0,74.929,71.5,25,1.1837,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,56,57,72,90,75,83,61,39,62
low,31,838,25,25,12,1,1,78.551,75.038,23,1.5285,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,58,59,76,94,79,87,64,41,65
medium,32,838,25,25,26,6,5,72.857,69.385,23,0.4842,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,53,54,70,88,73,81,59,36,60
great,33,838,25,25,35,15,15,75.545,71.923,25,1.4273,unknown,regular,74,36,78,81,95,95,73,93,71,90,65,63,67,69,72,79,75,56,56,73,91,76,84,61,35,62
starter,34,838,23,23,34,2,4,74.628,71.115,25,2.4938,unknown,regular,73,36,77,80,94,94,72,92,71,89,65,62,66,68,71,78,74,55,55,72,90,75,83,60,36,61
bench,35,838,23,23,8,0,0,75.929,72.462,25,1.1837,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,39,63
low,36,838,26,26,12,1,1,78.858,75.346,8,1.5285,unknown,regular,77,40,82,84,99,99,76,96,75,93,68,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,37,838,26,26,26,6,5,73.63,70.115,19,0.4842,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,65,67,70,77,73,53,54,71,89,74,82,59,36,60
great,38,838,26,26,35,15,15,76.545,72.885,25,1.4273,unknown,regular,75,37,79,82,96,96,74,94,72,91,66,64,68,70,73,80,76,57,57,74,92,77,85,62,35,63
starter,39,838,24,24,34,2,4,75.628,72.077,25,2.4938,unknown,regular,74,37,78,81,95,95,73,93,72,90,66,63,67,69,72,79,75,56,56,73,91,76,84,61,36,62
bench,40,838,24,24,8,0,0,76.857,73.346,23,1.1837,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,57,58,74,92,77,85,63,39,64
low,41,838,27,27,12,1,1,78.942,75.423,2,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,42,838,27,27,26,6,5,74.324,70.769,17,0.4842,unknown,regular,73,35,77,80,94,94,72,92,71,89,64,62,65,67,71,78,74,53,54,72,90,75,83,59,36,60
great,43,838,27,27,35,15,15,77.545,73.846,25,1.4273,unknown,regular,76,38,80,83,97,97,75,95,73,92,67,65,69,71,74,81,77,58,58,75,93,78,86,63,35,64
starter,44,838,25,25,34,2,4,76.628,73.038,25,1.1813,unknown,regular,75,38,79,82,96,96,74,94,73,91,67,64,68,70,73,80,76,57,57,74,92,77,85,62,36,63
bench,45,838,25,25,8,0,0,77.338,73.808,12,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,46,838,28,28,12,1,1,78.942,75.423,0,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,47,838,28,28,26,6,5,75.019,71.423,17,0.4842,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,62,65,67,72,79,75,53,54,73,91,76,84,59,36,60
great,48,838,28,28,35,15,15,78.509,74.769,24,1.4273,unknown,regular,77,39,81,84,98,98,76,96,74,93,68,66,70,72,75,82,78,58,59,76,94,79,87,64,35,65
starter,49,838,26,26,34,2,4,77.591,73.962,24,1.1813,unknown,regular,76,39,80,83,97,97,75,95,74,92,68,65,69,71,74,81,77,57,58,75,93,78,86,63,36,64
bench,50,838,26,26,8,0,0,77.338,73.808,0,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,51,838,29,29,12,1,1,78.942,75.423,0,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,52,838,29,29,26,6,5,75.628,72.0,15,0.4842,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,53,838,29,29,35,15,15,78.728,75.0,6,1.4273,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,54,838,27,27,34,2,4,78.285,74.615,17,1.1813,unknown,regular,77,40,81,84,98,98,76,96,75,93,68,65,69,71,75,82,78,57,58,76,94,79,87,63,36,64
bench,55,838,27,27,8,0,0,77.338,73.808,0,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,56,838,30,30,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,57,838,30,30,26,6,5,75.628,72.0,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,58,838,30,30,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,59,838,28,28,34,2,4,78.408,74.731,3,1.1813,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,63,36,65
bench,60,838,28,28,8,0,0,77.338,73.808,0,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,61,838,31,31,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,62,838,31,31,26,6,5,75.628,72.0,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,63,838,31,31,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,64,838,29,29,34,2,4,78.447,74.769,1,1.1813,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,64,36,65
bench,65,838,29,29,8,0,0,77.338,73.808,0,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,66,838,32,32,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,67,838,32,32,26,6,5,75.628,72.0,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,68,838,32,32,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,69,838,30,30,34,2,4,78.447,74.769,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,64,36,65
bench,70,838,30,30,8,0,0,77.338,73.808,0,0.0,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,71,838,33,33,12,1,1,78.942,75.423,0,0.0,unknown,regular,77,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,72,838,33,33,26,6,5,75.628,72.0,0,0.0,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,73,838,33,33,35,15,15,78.728,75.0,0,0.0,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,35,65
starter,74,838,31,31,34,2,4,78.447,74.769,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,64,36,65
bench,75,838,31,31,8,0,0,77.338,73.808,0,0.0,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,76,838,34,34,12,1,1,77.942,74.5,-24,-1.1888,unknown,regular,76,40,81,84,98,98,75,95,74,92,68,65,69,71,74,82,78,57,58,75,93,79,87,63,41,64
medium,77,838,34,34,26,6,5,75.628,72.0,0,-0.3766,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,78,838,34,34,35,15,15,77.728,74.077,-24,-1.1101,unknown,regular,76,40,80,83,98,98,75,95,74,92,67,65,69,71,74,82,77,57,58,75,93,78,87,63,35,64
starter,79,838,32,32,34,2,4,78.447,74.769,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,64,36,65
bench,80,838,32,32,8,0,0,77.338,73.808,0,0.0,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,81,838,35,35,12,1,1,76.942,73.577,-24,-1.1888,unknown,regular,75,40,80,83,97,97,74,94,73,91,67,64,68,70,73,81,77,56,57,74,92,78,86,62,41,63
medium,82,838,35,35,26,6,5,75.628,72.0,0,-0.3766,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,65,67,73,80,76,53,54,73,92,77,85,59,36,60
great,83,838,35,35,35,15,15,76.728,73.154,-24,-1.1101,unknown,regular,75,40,79,82,97,97,74,94,73,91,66,64,68,70,73,81,76,56,57,74,92,77,86,62,35,63
starter,84,838,33,33,34,2,4,78.447,74.769,0,0.0,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,69,71,75,82,78,57,58,76,94,79,87,64,36,65
bench,85,838,33,33,8,0,0,77.338,73.808,0,0.0,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
starter,86,838,34,34,34,2,4,77.518,73.923,-22,-0.9188,unknown,regular,76,40,80,83,98,97,75,95,74,92,67,65,68,70,74,81,77,57,58,75,93,78,86,63,36,64
bench,87,838,34,34,8,0,0,77.338,73.808,0,-0.4361,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
starter,88,838,35,35,34,2,4,76.59,73.077,-22,-0.9188,unknown,regular,75,40,79,82,97,96,74,94,73,91,66,64,67,69,73,80,76,57,58,74,92,77,85,62,36,63
bench,89,838,35,35,8,0,0,77.338,73.808,0,-0.4361,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
