scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,36,147,22,22,8,0,0,74.622,71.808,25,2.01,unknown,regular,72,45,65,86,79,79,78,84,86,80,81,75,74,72,71,71,70,67,71,55,74,84,79,64,38,67
zero,37,147,20,20,0,0,0,73.467,70.615,25,2.2127,unknown,regular,71,44,64,86,77,78,77,83,85,79,79,74,73,71,70,71,69,65,70,53,73,83,78,62,36,65
low,38,147,21,21,12,1,1,77.453,74.577,25,3.2076,unknown,regular,75,47,68,89,81,81,81,87,89,83,83,78,77,75,74,74,73,70,74,58,77,87,82,67,40,69
medium,39,147,22,22,26,6,5,78.402,75.577,25,2.957,unknown,regular,76,48,69,90,82,82,82,88,89,84,84,79,78,76,75,75,74,71,75,59,78,87,83,68,42,71
great,40,147,20,20,35,15,15,78.402,75.5,25,4.3129,unknown,regular,76,48,69,90,82,82,82,88,89,84,84,79,78,76,75,75,74,71,75,59,78,87,83,68,40,71
zero,41,147,23,23,0,0,0,78.402,75.538,25,1.6681,unknown,regular,76,48,69,90,82,82,82,88,89,84,84,79,78,76,75,75,74,71,75,59,78,87,83,68,41,71
low,42,147,23,23,12,1,1,73.402,70.538,25,0.6255,unknown,regular,71,43,64,85,77,77,77,83,84,79,79,74,73,71,70,70,69,66,70,54,73,82,78,63,36,66
medium,43,147,23,23,26,6,5,75.879,72.923,25,3.1799,unknown,regular,73,47,66,88,80,80,79,86,87,82,82,77,76,73,72,73,71,68,72,56,75,85,80,65,35,68
great,44,147,21,21,35,15,15,77.042,74.038,25,3.3601,unknown,regular,75,47,68,89,81,81,80,87,88,83,83,77,77,75,73,74,73,69,74,57,76,86,81,66,36,69
starter,45,147,21,21,34,2,4,76.402,73.538,25,1.3516,unknown,regular,74,46,67,88,80,80,80,86,87,82,82,77,76,74,73,73,72,69,73,57,76,85,81,66,39,69
bench,46,147,23,23,8,0,0,75.622,72.769,25,2.0088,unknown,regular,73,46,66,87,80,80,79,85,87,81,82,76,75,73,72,72,71,68,72,56,75,85,80,65,38,68
zero,47,147,21,21,0,0,0,74.467,71.577,25,2.2127,unknown,regular,72,45,65,87,78,79,78,84,86,80,80,75,74,72,71,72,70,66,71,54,74,84,79,63,36,66
low,48,147,22,22,12,1,1,78.453,75.538,25,3.1807,unknown,regular,76,48,69,90,82,82,82,88,90,84,84,79,78,76,75,75,74,71,75,59,78,88,83,68,40,70
medium,49,147,23,23,26,6,5,79.402,76.538,25,2.7758,unknown,regular,77,49,70,91,83,83,83,89,90,85,85,80,79,77,76,76,75,72,76,60,79,88,84,69,42,72
great,50,147,21,21,35,15,15,79.402,76.462,25,4.1357,unknown,regular,77,49,70,91,83,83,83,89,90,85,85,80,79,77,76,76,75,72,76,60,79,88,84,69,40,72
zero,51,147,24,24,0,0,0,79.402,76.5,25,1.5171,unknown,regular,77,49,70,91,83,83,83,89,90,85,85,80,79,77,76,76,75,72,76,60,79,88,84,69,41,72
low,52,147,24,24,12,1,1,74.402,71.5,25,0.624,unknown,regular,72,44,65,86,78,78,78,84,85,80,80,75,74,72,71,71,70,67,71,55,74,83,79,64,36,67
medium,53,147,24,24,26,6,5,76.879,73.885,25,3.1149,unknown,regular,74,48,67,89,81,81,80,87,88,83,83,78,77,74,73,74,72,69,73,57,76,86,81,66,35,69
great,54,147,22,22,35,15,15,78.042,75.0,25,3.4657,unknown,regular,76,48,69,90,82,82,81,88,89,84,84,78,78,76,74,75,74,70,75,58,77,87,82,67,36,70
starter,55,147,22,22,34,2,4,77.402,74.5,25,1.3173,unknown,regular,75,47,68,89,81,81,81,87,88,83,83,78,77,75,74,74,73,70,74,58,77,86,82,67,39,70
bench,56,147,24,24,8,0,0,76.622,73.731,25,1.9734,unknown,regular,74,47,67,88,81,81,80,86,88,82,83,77,76,74,73,73,72,69,73,57,76,86,81,66,38,69
zero,57,147,22,22,0,0,0,75.467,72.538,25,2.0291,unknown,regular,73,46,66,88,79,80,79,85,87,81,81,76,75,73,72,73,71,67,72,55,75,85,80,64,36,67
low,58,147,23,23,12,1,1,79.453,76.5,25,3.2144,unknown,regular,77,49,70,91,83,83,83,89,91,85,85,80,79,77,76,76,75,72,76,60,79,89,84,69,40,71
medium,59,147,24,24,26,6,5,80.402,77.5,25,3.0654,unknown,regular,78,50,71,92,84,84,84,90,91,86,86,81,80,78,77,77,76,73,77,61,80,89,85,70,42,73
great,60,147,22,22,35,15,15,80.402,77.423,25,4.3214,unknown,regular,78,50,71,92,84,84,84,90,91,86,86,81,80,78,77,77,76,73,77,61,80,89,85,70,40,73
zero,61,147,25,25,0,0,0,79.838,76.923,11,0.8378,unknown,regular,77,50,70,92,84,84,83,90,91,86,86,80,80,77,76,77,75,72,76,60,79,89,84,69,41,72
low,62,147,25,25,12,1,1,75.247,72.308,21,0.4126,unknown,regular,73,45,66,87,79,79,79,85,86,81,81,76,75,73,72,72,71,67,72,55,75,84,80,64,36,67
medium,63,147,25,25,26,6,5,77.879,74.846,25,2.6619,unknown,regular,75,49,68,90,82,82,81,88,89,84,84,79,78,75,74,75,73,70,74,58,77,87,82,67,35,70
great,64,147,23,23,35,15,15,79.042,75.962,25,3.4636,unknown,regular,77,49,70,91,83,83,82,89,90,85,85,79,79,77,75,76,75,71,76,59,78,88,83,68,36,71
starter,65,147,23,23,34,2,4,78.402,75.462,25,1.3255,unknown,regular,76,48,69,90,82,82,82,88,89,84,84,79,78,76,75,75,74,71,75,59,78,87,83,68,39,71
bench,66,147,25,25,8,0,0,77.622,74.692,25,1.1726,unknown,regular,75,48,68,89,82,82,81,87,89,83,84,78,77,75,74,74,73,70,74,58,77,87,82,67,38,70
zero,67,147,23,23,0,0,0,76.467,73.5,25,2.0291,unknown,regular,74,47,67,89,80,81,80,86,88,82,82,77,76,74,73,74,72,68,73,56,76,86,81,65,36,68
low,68,147,24,24,12,1,1,80.453,77.462,25,3.2155,unknown,regular,78,50,71,92,84,84,84,90,92,86,86,81,80,78,77,77,76,73,77,61,80,90,85,70,40,72
medium,69,147,25,25,26,6,5,81.402,78.462,25,2.2012,unknown,regular,79,51,72,93,85,85,85,91,92,87,87,82,81,79,78,78,77,74,78,62,81,90,86,71,42,74
great,70,147,23,23,35,15,15,81.402,78.385,25,4.2993,unknown,regular,79,51,72,93,85,85,85,91,92,87,87,82,81,79,78,78,77,74,78,62,81,90,86,71,40,74
zero,71,147,26,26,0,0,0,79.883,77.0,2,0.6869,unknown,regular,77,51,70,92,84,84,83,90,91,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,72,147,26,26,12,1,1,75.805,72.846,14,0.4066,unknown,regular,74,46,66,88,80,80,79,86,87,82,82,76,76,73,72,73,71,68,72,55,75,85,81,64,36,67
medium,73,147,26,26,26,6,5,78.879,75.808,25,2.5418,unknown,regular,76,50,69,91,83,83,82,89,90,85,85,80,79,76,75,76,74,71,75,59,78,88,83,68,35,71
great,74,147,24,24,35,15,15,80.042,76.923,25,3.4054,unknown,regular,78,50,71,92,84,84,83,90,91,86,86,80,80,78,76,77,76,72,77,60,79,89,84,69,36,72
starter,75,147,24,24,34,2,4,79.402,76.423,25,1.3546,unknown,regular,77,49,70,91,83,83,83,89,90,85,85,80,79,77,76,76,75,72,76,60,79,88,84,69,39,72
bench,76,147,26,26,8,0,0,78.622,75.654,25,1.1768,unknown,regular,76,49,69,90,83,83,82,88,90,84,85,79,78,76,75,75,74,71,75,59,78,88,83,68,38,71
zero,77,147,24,24,0,0,0,77.467,74.462,25,1.8455,unknown,regular,75,48,68,90,81,82,81,87,89,83,83,78,77,75,74,75,73,69,74,57,77,87,82,66,36,69
low,78,147,25,25,12,1,1,81.377,78.346,23,2.0467,unknown,regular,79,51,72,93,85,85,85,91,93,87,87,82,81,79,78,78,77,74,78,61,81,91,86,70,40,73
medium,79,147,26,26,26,6,5,81.838,78.885,11,2.4171,unknown,regular,79,52,72,94,86,86,85,92,93,88,88,82,82,79,78,79,77,74,78,62,81,91,86,71,42,74
great,80,147,24,24,35,15,15,82.364,79.308,24,4.1999,unknown,regular,80,52,73,94,86,86,86,92,93,88,88,83,82,80,79,79,78,75,79,62,82,91,87,72,40,75
zero,81,147,27,27,0,0,0,79.928,77.038,1,0.6869,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,82,147,27,27,12,1,1,76.282,73.308,12,0.4066,unknown,regular,74,47,66,89,81,81,79,87,88,83,83,77,77,73,72,74,71,68,72,55,75,86,81,64,36,67
medium,83,147,27,27,26,6,5,79.879,76.769,25,2.742,unknown,regular,77,51,70,92,84,84,83,90,91,86,86,81,80,77,76,77,75,72,76,60,79,89,84,69,35,72
great,84,147,25,25,35,15,15,81.042,77.885,25,2.9165,unknown,regular,79,51,72,93,85,85,84,91,92,87,87,81,81,79,77,78,77,73,78,61,80,90,85,70,36,73
starter,85,147,25,25,34,2,4,80.287,77.269,22,1.1279,unknown,regular,78,50,71,92,84,84,84,90,91,86,86,81,80,78,77,77,76,73,77,60,80,89,85,69,39,72
bench,86,147,27,27,8,0,0,79.622,76.615,25,1.1817,unknown,regular,77,50,70,91,84,84,83,89,91,85,86,80,79,77,76,76,75,72,76,60,79,89,84,69,38,72
zero,87,147,25,25,0,0,0,78.467,75.423,25,1.0191,unknown,regular,76,49,69,91,82,83,82,88,90,84,84,79,78,76,75,76,74,70,75,58,78,88,83,67,36,70
low,88,147,26,26,12,1,1,81.722,78.692,9,2.0539,unknown,regular,79,52,72,94,86,86,85,92,93,87,88,82,81,79,78,79,77,74,78,61,81,92,86,70,40,74
medium,89,147,27,27,26,6,5,82.316,79.5,16,2.4339,unknown,regular,79,57,72,94,87,87,85,93,94,89,89,82,84,79,78,81,77,74,78,62,81,92,86,71,42,74
great,90,147,25,25,35,15,15,84.597,81.692,62,3.7768,unknown,regular,83,60,77,95,88,88,88,93,94,90,90,85,84,83,82,82,81,78,82,62,84,92,89,76,40,78
zero,91,147,28,28,0,0,0,79.928,77.038,0,0.6869,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,92,147,28,28,12,1,1,76.589,73.615,8,0.3965,unknown,regular,74,48,66,90,82,81,79,88,89,83,84,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,93,147,28,28,26,6,5,80.879,77.731,25,2.5964,unknown,regular,78,52,71,93,85,85,84,91,92,87,87,82,81,78,77,78,76,73,77,61,80,90,85,70,35,73
great,94,147,26,26,35,15,15,81.879,78.692,21,2.7082,unknown,regular,80,52,72,94,86,86,85,92,93,88,88,82,82,79,78,79,77,74,78,62,81,91,86,71,36,74
starter,95,147,26,26,34,2,4,80.68,77.654,10,1.1423,unknown,regular,78,51,71,93,85,85,84,91,92,86,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,96,147,28,28,8,0,0,80.507,77.462,22,1.1834,unknown,regular,78,51,71,92,85,85,84,90,92,86,87,81,80,78,77,77,76,73,77,60,80,90,85,69,38,72
zero,97,147,26,26,0,0,0,79.35,76.269,22,0.8355,unknown,regular,77,50,70,92,83,84,83,89,91,85,85,80,79,77,75,77,75,71,76,58,79,89,84,67,36,71
low,98,147,27,27,12,1,1,82.153,79.231,14,2.1067,unknown,regular,79,56,72,94,87,87,85,93,94,87,89,82,82,79,78,81,77,74,78,61,81,93,86,71,40,74
medium,99,147,28,28,26,6,5,82.707,79.885,10,2.2973,unknown,regular,79,58,72,94,88,88,85,94,94,90,90,82,85,79,78,83,77,74,78,62,81,93,86,71,42,74
great,100,147,26,26,35,15,15,85.811,82.846,30,3.8313,unknown,regular,84,61,78,96,90,90,90,94,95,91,91,87,86,84,83,83,82,79,83,62,86,93,90,77,40,79
zero,101,147,29,29,0,0,0,79.928,77.038,0,0.6869,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,102,147,29,29,12,1,1,76.722,73.769,4,0.4104,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,103,147,29,29,26,6,5,81.838,78.808,28,2.4716,unknown,regular,79,57,72,94,86,86,85,92,93,88,88,82,82,79,78,79,77,74,78,62,81,91,86,71,35,74
great,104,147,27,27,35,15,15,82.525,79.462,20,2.7728,unknown,regular,82,57,72,95,87,87,85,93,94,89,89,82,84,79,78,81,77,74,78,62,81,92,87,71,36,74
starter,105,147,27,27,34,2,4,80.68,77.654,0,1.0746,unknown,regular,78,51,71,93,85,85,84,91,92,86,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,106,147,29,29,8,0,0,80.768,77.692,6,1.171,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,38,72
zero,107,147,27,27,0,0,0,79.734,76.654,10,0.8355,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,71,76,58,79,90,84,68,36,71
low,108,147,28,28,12,1,1,82.502,79.577,9,2.0437,unknown,regular,79,57,72,94,88,88,85,94,94,87,90,82,83,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,109,147,29,29,26,6,5,82.968,80.154,7,2.2762,unknown,regular,79,59,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,110,147,27,27,35,15,15,86.602,83.615,20,3.5398,unknown,regular,85,62,79,96,90,90,90,95,96,92,92,88,87,85,84,84,83,80,84,62,87,94,91,78,40,80
zero,111,147,30,30,0,0,0,79.928,77.038,0,0.1258,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,112,147,30,30,12,1,1,76.722,73.769,0,0.2214,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,113,147,30,30,26,6,5,82.229,79.192,10,1.9251,unknown,regular,79,58,72,94,87,87,85,93,93,89,89,82,83,79,78,81,77,74,78,62,81,92,86,71,35,74
great,114,147,28,28,35,15,15,83.417,80.308,22,3.1061,unknown,regular,84,58,73,96,88,88,86,94,95,90,90,83,86,80,78,83,77,74,79,62,82,93,88,71,36,74
starter,115,147,28,28,34,2,4,80.68,77.654,0,1.1054,unknown,regular,78,51,71,93,85,85,84,91,92,86,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,116,147,30,30,8,0,0,80.768,77.692,0,0.523,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,38,72
zero,117,147,28,28,0,0,0,79.774,76.692,1,0.8355,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,118,147,29,29,12,1,1,82.674,79.769,5,2.1074,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,84,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,119,147,30,30,26,6,5,82.968,80.154,0,1.8316,unknown,regular,79,59,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,120,147,28,28,35,15,15,86.927,83.962,9,3.8299,unknown,regular,86,63,80,96,90,90,90,95,96,92,92,88,87,85,84,85,84,81,85,62,87,94,91,79,40,81
zero,121,147,31,31,0,0,0,79.928,77.038,0,0.1258,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,122,147,31,31,12,1,1,76.722,73.769,0,0.2252,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,123,147,31,31,26,6,5,82.621,79.577,10,2.147,unknown,regular,79,59,72,94,88,88,85,94,94,90,90,82,84,79,78,82,77,74,78,62,81,93,86,71,35,74
great,124,147,29,29,35,15,15,84.463,81.308,26,3.1757,unknown,regular,85,59,76,96,89,89,88,95,96,91,91,85,87,82,78,84,77,75,81,62,84,94,89,71,36,74
starter,125,147,29,29,34,2,4,80.723,77.692,1,1.1427,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,126,147,31,31,8,0,0,80.768,77.692,0,0.5134,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,38,72
zero,127,147,29,29,0,0,0,79.774,76.692,0,0.8355,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,128,147,30,30,12,1,1,82.717,79.808,1,1.2091,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,85,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,129,147,31,31,26,6,5,82.968,80.192,1,1.9335,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,130,147,29,29,35,15,15,86.927,84.0,1,3.512,unknown,regular,86,64,80,96,90,90,90,95,96,92,92,88,87,85,84,85,84,81,85,62,87,94,91,79,40,81
zero,131,147,32,32,0,0,0,79.928,77.038,0,0.0252,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,132,147,32,32,12,1,1,76.722,73.769,0,0.1991,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,133,147,32,32,26,6,5,82.88,79.846,7,2.0028,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,85,79,78,83,77,74,78,62,81,93,86,71,35,74
great,134,147,30,30,35,15,15,85.079,81.923,16,2.7795,unknown,regular,85,60,77,96,90,90,89,95,96,91,91,86,87,84,78,84,77,78,83,62,86,94,90,71,36,74
starter,135,147,30,30,34,2,4,80.723,77.692,0,0.8834,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,136,147,32,32,8,0,0,80.768,77.692,0,0.4037,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,38,72
zero,137,147,30,30,0,0,0,79.774,76.692,0,0.153,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,138,147,31,31,12,1,1,82.717,79.808,0,1.1273,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,85,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,139,147,32,32,26,6,5,82.968,80.192,0,1.8036,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,140,147,30,30,35,15,15,86.927,84.038,1,3.1354,unknown,regular,86,65,80,96,90,90,90,95,96,92,92,88,87,85,84,85,84,81,85,62,87,94,91,79,40,81
zero,141,147,33,33,0,0,0,79.928,77.038,0,0.0252,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,60,79,90,84,69,41,72
low,142,147,33,33,12,1,1,76.722,73.769,0,0.1899,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,143,147,33,33,26,6,5,82.968,79.923,2,1.9299,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,35,74
great,144,147,31,31,35,15,15,85.201,82.077,4,2.5394,unknown,regular,85,61,78,96,90,90,89,95,96,91,91,87,87,84,78,84,77,79,83,62,86,94,90,71,36,74
starter,145,147,31,31,34,2,4,80.723,77.692,0,0.9039,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,90,85,69,39,72
bench,146,147,33,33,8,0,0,80.768,77.692,0,0.3991,unknown,regular,78,51,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,38,72
zero,147,147,31,31,0,0,0,79.774,76.692,0,0.153,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,148,147,32,32,12,1,1,82.717,79.808,0,1.0493,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,85,79,78,83,77,74,78,61,81,94,86,71,40,74
