scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,40,3226,19,19,8,0,0,62.112,60.885,25,1.4547,unknown,regular,63,22,50,56,58,56,52,59,73,58,81,69,82,72,66,61,56,72,76,50,53,80,63,52,35,68
low,41,3226,18,18,12,1,1,65.112,63.885,25,2.1206,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,38,71
medium,42,3226,17,17,26,6,5,69.325,68.038,55,6.003,unknown,regular,70,29,57,64,66,63,59,67,80,65,89,76,89,79,73,69,63,79,83,57,60,87,70,59,41,75
great,43,3226,18,18,35,15,15,67.614,66.308,62,5.1222,unknown,regular,68,27,56,62,64,62,58,65,79,63,87,74,88,78,71,67,61,77,81,55,58,86,68,57,39,73
starter,44,3226,19,19,34,2,4,65.112,63.885,25,0.8922,decliner,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,38,71
bench,45,3226,17,17,8,0,0,68.944,67.731,21,0.9403,unknown,sharpie,70,29,56,62,64,62,59,66,80,65,88,76,89,79,73,69,63,79,83,57,59,87,70,59,42,75
low,46,3226,18,18,12,1,1,62.579,61.308,36,1.4822,unknown,genetic_freak,63,22,52,59,60,58,52,59,73,58,81,69,82,72,66,61,56,72,76,50,55,80,63,52,35,68
medium,47,3226,17,17,26,6,5,63.112,61.885,25,0.8361,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,36,69
great,48,3226,19,19,35,15,15,70.112,68.808,75,7.8201,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,41,76
starter,49,3226,18,18,34,2,4,67.695,66.346,89,7.0459,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,74,88,77,71,67,61,77,81,55,59,86,68,57,38,74
bench,50,3226,18,18,8,0,0,67.157,65.923,26,2.5095,unknown,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,40,73
low,51,3226,18,18,12,1,1,69.039,67.769,48,3.8271,unknown,regular,70,28,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,82,57,60,87,70,59,41,75
medium,52,3226,19,19,26,6,5,69.2,67.962,27,3.3478,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,42,75
great,53,3226,18,18,35,15,15,64.112,62.846,50,3.2618,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
starter,54,3226,18,18,34,2,4,65.112,63.885,25,1.2332,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,38,71
bench,55,3226,17,17,8,0,0,66.112,64.885,25,1.3071,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,39,72
low,56,3226,19,19,12,1,1,69.112,67.885,25,2.3613,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,42,75
medium,57,3226,18,18,26,6,5,63.112,61.846,50,2.3892,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
great,58,3226,19,19,35,15,15,66.112,64.846,50,3.9328,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,38,72
starter,59,3226,18,18,34,2,4,66.112,64.885,25,2.0118,regular,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,39,72
bench,60,3226,18,18,8,0,0,63.112,61.885,25,0.555,decliner,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,36,69
low,61,3226,18,18,12,1,1,69.112,67.885,25,1.0685,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,42,75
medium,62,3226,19,19,26,6,5,64.408,63.115,57,3.9217,early_peak,regular,65,24,53,59,61,58,54,62,76,60,84,71,84,74,68,64,58,74,78,52,55,82,65,54,36,70
great,63,3226,17,17,35,15,15,71.2,69.846,102,11.2819,unknown,regular,72,31,59,66,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,41,77
starter,64,3226,18,18,34,2,4,68.112,66.846,50,3.9414,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
bench,65,3226,19,19,8,0,0,69.112,67.885,25,1.0094,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,42,75
low,66,3226,17,17,12,1,1,63.112,61.885,25,1.2409,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,36,69
medium,67,3226,19,19,26,6,5,62.112,60.885,25,1.4172,unknown,regular,63,22,50,56,58,56,52,59,73,58,81,69,82,72,66,61,56,72,76,50,53,80,63,52,35,68
great,68,3226,17,17,35,15,15,67.491,66.115,109,8.2615,unknown,regular,68,27,56,62,64,62,57,65,79,63,86,74,88,77,71,67,61,77,81,55,58,86,68,57,37,73
starter,69,3226,18,18,34,2,4,66.927,65.615,70,5.155,unknown,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,70,66,60,76,81,54,58,85,68,57,38,73
bench,70,3226,17,17,8,0,0,63.736,62.462,40,2.2096,unknown,jokester,64,23,52,58,60,58,54,61,75,60,83,71,84,74,67,63,57,73,77,51,55,82,64,53,36,69
low,71,3226,18,18,12,1,1,63.325,62.077,30,2.0153,unknown,regular,64,23,51,58,59,57,53,61,75,59,82,70,83,73,67,63,57,73,77,51,54,82,64,53,36,69
medium,72,3226,19,19,26,6,5,65.242,63.923,78,5.5866,unknown,regular,66,25,53,60,62,59,55,62,76,61,84,72,85,75,69,65,59,75,79,53,56,83,66,55,36,71
great,73,3226,18,18,35,15,15,66.266,65.038,29,1.369,unknown,sharpie,67,26,54,60,62,60,56,63,77,62,85,73,86,76,71,66,61,77,80,54,57,84,67,56,39,72
starter,74,3226,18,18,34,2,4,68.112,66.885,25,1.8748,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,41,74
bench,75,3226,17,17,8,0,0,64.112,62.885,25,0.4469,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,37,70
low,76,3226,18,18,12,1,1,66.573,65.308,36,2.6827,unknown,regular,67,26,55,61,63,60,56,64,78,63,86,73,87,76,70,66,60,76,80,54,58,85,67,56,39,72
medium,77,3226,19,19,26,6,5,68.532,67.192,85,7.4956,unknown,regular,69,28,57,63,65,63,58,65,80,64,88,76,89,78,72,68,62,78,82,56,59,87,69,58,39,74
great,78,3226,18,18,35,15,15,70.2,68.885,77,8.7237,unknown,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,41,76
starter,79,3226,19,19,34,2,4,69.145,67.808,101,7.6466,unknown,sharpie,69,28,55,62,64,61,59,66,80,65,88,76,89,79,76,74,66,82,82,56,58,87,69,58,39,75
bench,80,3226,19,19,8,0,0,63.112,61.846,50,2.9061,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
low,81,3226,18,18,12,1,1,63.157,61.923,26,1.8817,unknown,regular,64,23,51,58,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,36,69
medium,82,3226,19,19,26,6,5,65.112,63.846,50,3.515,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,37,71
great,83,3226,17,17,35,15,15,67.112,65.885,25,1.2796,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,40,73
starter,84,3226,19,19,34,2,4,68.112,66.885,25,1.3982,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,41,74
bench,85,3226,19,19,8,0,0,68.112,66.885,25,2.6793,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,41,74
low,86,3226,17,17,12,1,1,65.2,63.962,27,2.3193,unknown,regular,66,25,53,60,61,59,55,62,76,61,84,72,85,75,69,65,59,75,79,53,56,83,66,55,38,71
medium,87,3226,17,17,26,6,5,66.695,65.308,114,8.0975,unknown,regular,67,26,55,61,63,61,57,64,78,62,86,74,87,76,70,66,60,76,80,54,58,85,67,56,36,73
great,88,3226,18,18,35,15,15,67.112,65.885,25,1.4171,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,40,73
starter,89,3226,18,18,34,2,4,68.928,67.615,70,6.1502,unknown,regular,70,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,57,60,87,70,59,40,75
bench,90,3226,18,18,8,0,0,67.112,65.846,50,3.6763,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
low,91,3226,19,19,12,1,1,64.157,62.923,26,1.9611,unknown,regular,65,24,52,59,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,37,70
medium,92,3226,19,19,26,6,5,69.776,68.5,41,4.0073,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,57,61,88,70,59,42,76
great,93,3226,17,17,35,15,15,62.112,60.885,25,1.4257,late_bloomer,regular,63,22,50,56,58,56,52,59,73,58,81,69,82,72,66,61,56,72,76,50,53,80,63,52,35,68
starter,94,3226,19,19,34,2,4,66.112,64.808,75,5.3074,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,37,72
bench,95,3226,19,19,8,0,0,67.112,65.885,25,1.0251,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,40,73
low,96,3226,19,19,12,1,1,68.077,66.846,24,0.5917,unknown,regular,69,27,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,41,74
medium,97,3226,19,19,26,6,5,69.112,67.885,25,2.6152,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,42,75
great,98,3226,18,18,35,15,15,68.157,66.808,101,8.41,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,38,74
starter,99,3226,19,19,34,2,4,63.112,61.885,25,1.0709,decliner,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,36,69
bench,100,3226,18,18,8,0,0,68.112,66.885,25,2.7275,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,41,74
low,101,3226,20,20,12,1,1,69.112,67.846,25,2.1216,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,41,75
medium,102,3226,20,20,26,6,5,64.112,62.846,25,1.3678,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
great,103,3226,20,20,35,15,15,66.62,65.192,59,4.6666,unknown,regular,67,26,55,62,63,61,57,64,77,62,86,73,87,76,70,67,60,76,80,54,57,85,67,56,35,72
starter,104,3226,18,18,34,2,4,66.112,64.769,50,3.51,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,36,72
bench,105,3226,18,18,8,0,0,67.112,65.846,25,0.7501,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
low,106,3226,20,20,12,1,1,66.74,65.423,26,2.5148,unknown,regular,67,26,55,62,63,61,57,64,78,62,86,73,87,77,70,66,60,76,80,54,58,85,67,56,38,73
medium,107,3226,18,18,26,6,5,67.165,65.769,52,4.8298,unknown,regular,68,26,55,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,36,73
great,108,3226,19,19,35,15,15,72.091,70.654,54,8.9432,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,81,85,60,63,90,73,62,40,78
starter,109,3226,20,20,34,2,4,70.408,69.115,25,3.6347,unknown,regular,71,30,58,65,67,64,60,67,82,66,90,77,90,80,74,70,64,80,84,58,62,89,71,60,42,76
bench,110,3226,18,18,8,0,0,68.112,66.846,25,1.8819,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
low,111,3226,20,20,12,1,1,65.309,64.038,26,0.9708,unknown,sharpie,66,25,53,59,61,59,55,62,76,61,84,72,85,75,70,66,60,76,79,53,56,83,66,55,37,71
medium,112,3226,20,20,26,6,5,68.618,67.115,86,7.4741,unknown,regular,69,28,57,64,65,63,58,66,80,64,87,75,89,79,72,68,62,78,82,56,60,87,69,58,35,74
great,113,3226,18,18,35,15,15,67.112,65.846,25,1.6193,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
starter,114,3226,19,19,34,2,4,69.49,68.115,50,5.2027,unknown,regular,70,29,57,64,66,64,59,66,81,66,89,76,89,79,73,69,63,79,83,57,61,88,70,59,39,75
bench,115,3226,19,19,8,0,0,67.668,66.385,17,0.4595,unknown,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,68,58,40,74
low,116,3226,18,18,12,1,1,64.112,62.846,25,0.7666,unknown,regular,65,24,52,58,60,58,54,61,75,60,83,71,84,74,68,63,58,74,78,52,55,82,65,54,36,70
medium,117,3226,19,19,26,6,5,68.975,67.654,47,3.6843,unknown,sharpie,69,28,55,61,63,61,59,66,80,65,88,76,89,79,75,72,65,81,82,57,58,87,70,59,39,75
great,118,3226,18,18,35,15,15,70.65,69.269,53,6.1133,unknown,sharpie,71,30,57,64,65,63,60,67,81,66,89,77,90,80,78,75,68,84,84,58,60,88,71,60,39,76
starter,119,3226,18,18,34,2,4,68.112,66.846,25,2.0325,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,40,74
bench,120,3226,19,19,8,0,0,70.242,68.962,25,3.4907,unknown,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,89,71,60,42,76
low,121,3226,18,18,12,1,1,70.851,69.538,25,4.0365,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,71,60,42,77
medium,122,3226,20,20,26,6,5,70.614,69.269,37,4.2141,unknown,regular,71,30,59,65,67,65,60,68,82,66,90,77,91,81,74,70,64,80,84,58,62,89,71,60,41,76
great,123,3226,18,18,35,15,15,69.821,68.385,65,6.385,unknown,regular,70,29,58,65,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,57,61,88,70,59,38,76
starter,124,3226,19,19,34,2,4,69.157,67.885,25,2.9738,regular,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,41,75
bench,125,3226,19,19,8,0,0,66.533,65.154,50,3.966,unknown,regular,67,26,55,61,63,61,56,64,78,62,86,73,87,76,70,66,60,76,80,54,57,85,67,56,36,72
low,126,3226,20,20,12,1,1,67.077,65.731,49,3.4065,unknown,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,37,73
medium,127,3226,19,19,26,6,5,71.776,70.346,61,8.3148,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,72,61,40,78
great,128,3226,20,20,35,15,15,69.207,67.885,28,3.4601,unknown,regular,70,28,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,88,70,59,40,75
starter,129,3226,18,18,34,2,4,67.776,66.308,75,6.2363,unknown,regular,68,27,56,62,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,55,59,86,68,57,35,74
bench,130,3226,19,19,8,0,0,69.04,67.692,48,3.8594,unknown,regular,70,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,63,79,83,57,60,87,70,59,39,75
low,131,3226,18,18,12,1,1,63.112,61.846,25,0.8654,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
medium,132,3226,19,19,26,6,5,65.157,63.885,25,2.0245,unknown,regular,66,25,53,60,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,37,71
great,133,3226,19,19,35,15,15,72.131,70.577,91,10.8556,unknown,sharpie,72,31,57,63,65,63,62,69,83,68,91,79,92,82,80,81,70,86,85,59,60,90,72,61,36,78
starter,134,3226,19,19,34,2,4,69.2,67.846,50,4.4576,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,39,75
bench,135,3226,20,20,8,0,0,65.66,64.308,39,2.5435,unknown,regular,66,24,54,60,62,60,56,63,77,61,85,73,86,75,69,65,59,75,79,53,57,84,66,55,36,72
low,136,3226,19,19,12,1,1,67.112,65.846,25,0.8679,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,39,73
medium,137,3226,18,18,26,6,5,65.077,63.731,49,2.8082,unknown,regular,66,24,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,35,71
great,138,3226,20,20,35,15,15,67.2,65.923,25,2.4379,unknown,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,39,73
starter,139,3226,20,20,34,2,4,65.112,63.846,25,1.2018,unknown,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,37,71
bench,140,3226,20,20,8,0,0,63.112,61.846,25,1.4557,unknown,regular,64,23,51,57,59,57,53,60,74,59,82,70,83,73,67,62,57,73,77,51,54,81,64,53,35,69
low,141,3226,19,19,12,1,1,66.112,64.846,25,2.062,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,38,72
medium,142,3226,18,18,26,6,5,71.325,69.962,50,6.0666,unknown,regular,72,31,59,66,68,65,61,69,82,67,91,78,91,81,75,71,65,81,85,59,62,89,72,61,41,77
great,143,3226,19,19,35,15,15,69.614,68.231,50,5.2081,unknown,regular,70,29,58,64,66,64,60,67,81,65,89,76,90,80,73,69,63,79,83,57,60,88,70,59,39,75
starter,144,3226,20,20,34,2,4,66.112,64.846,25,0.9229,decliner,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,38,72
bench,145,3226,18,18,8,0,0,69.733,68.5,20,0.936,unknown,sharpie,71,30,56,62,64,62,60,67,81,66,89,77,90,80,74,70,64,80,84,58,59,88,71,60,42,76
low,146,3226,19,19,12,1,1,63.877,62.538,32,1.4719,unknown,genetic_freak,64,23,54,62,63,60,53,60,74,59,82,70,83,73,67,62,57,73,77,51,57,81,64,53,35,69
